ticker,period,strike,dte,roll,total_return_pct,annual_return_pct,max_drawdown_pct,total_trades,csp_trades,cc_trades,win_rate,premium_collected,completed_cycles,avg_cycle_days,initial_capital,final_capital
VOLATILE,1Y,5% OTM,60,Hold to Expiry,4.78,5.45,-11.24,4,2,2,100.0,1719.39,0,0.0,11741.79,12303.34
VOLATILE,1Y,5% OTM,60,Roll @50% Profit,9.02,10.3,-3.33,7,7,0,85.7,2430.71,0,0.0,11741.79,12800.74
VOLATILE,1Y,5% OTM,60,Roll @75% Profit,8.76,10.01,-2.11,5,5,0,80.0,1807.48,0,0.0,11741.79,12770.8
VOLATILE,1Y,5% OTM,60,Roll @7d Before,21.95,25.26,-2.14,12,12,0,91.7,3746.3,0,0.0,11741.79,14318.62
VOLATILE,1Y,10% OTM,30,Hold to Expiry,-11.64,-13.11,-18.67,8,2,6,87.5,590.69,0,0.0,11741.79,10374.65
VOLATILE,1Y,10% OTM,30,Roll @50% Profit,0.15,0.17,-6.17,11,11,0,81.8,1230.44,0,0.0,11741.79,11759.59
VOLATILE,1Y,10% OTM,30,Roll @75% Profit,5.13,5.84,-2.09,9,9,0,88.9,1005.44,0,0.0,11741.79,12343.97
VOLATILE,1Y,10% OTM,30,Roll @7d Before,4.24,4.83,-6.17,17,17,0,88.2,1722.97,0,0.0,11741.79,12239.55
VOLATILE,1Y,10% OTM,45,Hold to Expiry,5.56,6.33,-9.2,5,3,2,80.0,1010.12,0,0.0,11741.79,12394.07
VOLATILE,1Y,10% OTM,45,Roll @50% Profit,-0.34,-0.38,-6.96,9,9,0,66.7,1455.03,0,0.0,11741.79,11702.21
VOLATILE,1Y,10% OTM,45,Roll @75% Profit,1.66,1.89,-5.48,6,6,0,83.3,1050.78,0,0.0,11741.79,11936.61
VOLATILE,1Y,10% OTM,45,Roll @7d Before,10.48,11.98,-2.12,13,13,0,84.6,1958.98,0,0.0,11741.79,12972.24
VOLATILE,1Y,10% OTM,60,Hold to Expiry,9.02,10.3,0.0,4,4,0,100.0,1058.92,0,0.0,11741.79,12800.7
VOLATILE,1Y,10% OTM,60,Roll @50% Profit,7.46,8.51,-1.86,7,7,0,85.7,1579.86,0,0.0,11741.79,12617.79
VOLATILE,1Y,10% OTM,60,Roll @75% Profit,7.25,8.27,-0.4,5,5,0,80.0,1131.4,0,0.0,11741.79,12593.0
VOLATILE,1Y,10% OTM,60,Roll @7d Before,16.04,18.4,-0.55,12,12,0,91.7,2274.95,0,0.0,11741.79,13625.09
VOLATILE,3Y,ATM,30,Hold to Expiry,15.2,5.03,-20.8,24,9,15,87.5,6542.77,3,319.0,11741.79,13526.72
VOLATILE,3Y,ATM,30,Roll @50% Profit,-3.43,-1.2,-26.65,33,33,0,69.7,13660.73,0,0.0,11741.79,11338.94
VOLATILE,3Y,ATM,30,Roll @75% Profit,22.62,7.33,-9.08,26,26,0,65.4,10806.21,0,0.0,11741.79,14397.86
VOLATILE,3Y,ATM,30,Roll @7d Before,7.23,2.45,-26.65,39,39,0,74.4,15644.85,0,0.0,11741.79,12590.76
VOLATILE,3Y,ATM,45,Hold to Expiry,13.01,4.34,-22.97,16,6,10,87.5,5485.43,2,275.0,11741.79,13269.38
VOLATILE,3Y,ATM,45,Roll @50% Profit,18.78,6.16,-8.79,23,23,0,78.3,11744.69,0,0.0,11741.79,13946.73
VOLATILE,3Y,ATM,45,Roll @75% Profit,15.94,5.27,-18.72,18,18,0,83.3,8900.36,0,0.0,11741.79,13613.23
VOLATILE,3Y,ATM,45,Roll @7d Before,20.64,6.73,-17.93,26,26,0,80.8,12246.99,0,0.0,11741.79,14165.83
VOLATILE,3Y,ATM,60,Hold to Expiry,13.56,4.51,-21.46,12,6,6,83.3,5449.83,1,365.0,11741.79,13333.79
VOLATILE,3Y,ATM,60,Roll @50% Profit,32.11,10.15,-8.17,18,18,0,83.3,10610.24,0,0.0,11741.79,15511.62
VOLATILE,3Y,ATM,60,Roll @75% Profit,23.47,7.59,-10.24,14,14,0,71.4,7863.05,0,0.0,11741.79,14498.16
VOLATILE,3Y,ATM,60,Roll @7d Before,28.92,9.22,-15.15,21,21,0,81.0,11337.82,0,0.0,11741.79,15138.09
VOLATILE,3Y,3% OTM,30,Hold to Expiry,15.86,5.24,-20.81,24,8,16,87.5,5719.7,3,330.0,11741.79,13603.66
VOLATILE,3Y,3% OTM,30,Roll @50% Profit,-3.69,-1.3,-24.5,33,33,0,72.7,9980.02,0,0.0,11741.79,11308.88
VOLATILE,3Y,3% OTM,30,Roll @75% Profit,23.99,7.75,-7.97,26,26,0,80.8,7844.89,0,0.0,11741.79,14558.11
VOLATILE,3Y,3% OTM,30,Roll @7d Before,5.96,2.03,-24.5,39,39,0,76.9,11399.19,0,0.0,11741.79,12441.07
VOLATILE,3Y,3% OTM,45,Hold to Expiry,17.78,5.85,-21.88,16,6,10,87.5,4845.67,2,275.0,11741.79,13829.63
VOLATILE,3Y,3% OTM,45,Roll @50% Profit,18.33,6.01,-7.53,23,23,0,78.3,9141.79,0,0.0,11741.79,13893.58
VOLATILE,3Y,3% OTM,45,Roll @75% Profit,14.13,4.7,-18.07,18,18,0,83.3,6974.54,0,0.0,11741.79,13401.45
VOLATILE,3Y,3% OTM,45,Roll @7d Before,16.42,5.42,-17.41,26,26,0,80.8,9465.11,0,0.0,11741.79,13670.01
VOLATILE,3Y,3% OTM,60,Hold to Expiry,12.5,4.17,-21.3,12,6,6,83.3,4925.0,1,365.0,11741.79,13208.95
VOLATILE,3Y,3% OTM,60,Roll @50% Profit,30.24,9.6,-6.9,18,18,0,83.3,8505.35,0,0.0,11741.79,15291.92
VOLATILE,3Y,3% OTM,60,Roll @75% Profit,21.61,7.03,-9.47,14,14,0,78.6,6350.13,0,0.0,11741.79,14279.64
VOLATILE,3Y,3% OTM,60,Roll @7d Before,27.67,8.85,-13.53,21,21,0,81.0,9004.69,0,0.0,11741.79,14990.82
VOLATILE,3Y,5% OTM,30,Hold to Expiry,26.52,8.51,-18.62,24,9,15,87.5,5371.74,3,330.0,11741.79,14855.69
VOLATILE,3Y,5% OTM,30,Roll @50% Profit,-4.64,-1.64,-23.16,33,33,0,75.8,7734.25,0,0.0,11741.79,11197.14
VOLATILE,3Y,5% OTM,30,Roll @75% Profit,23.05,7.47,-7.13,26,26,0,80.8,6383.14,0,0.0,11741.79,14448.54
VOLATILE,3Y,5% OTM,30,Roll @7d Before,3.05,1.05,-23.16,39,39,0,79.5,8771.67,0,0.0,11741.79,12100.19
VOLATILE,3Y,5% OTM,45,Hold to Expiry,17.17,5.65,-21.61,16,7,9,93.8,4474.0,2,252.0,11741.79,13757.96
VOLATILE,3Y,5% OTM,45,Roll @50% Profit,17.77,5.84,-6.71,23,23,0,78.3,7509.0,0,0.0,11741.79,13828.72
VOLATILE,3Y,5% OTM,45,Roll @75% Profit,11.24,3.77,-17.63,18,18,0,83.3,5751.37,0,0.0,11741.79,13061.78
VOLATILE,3Y,5% OTM,45,Roll @7d Before,13.08,4.36,-16.48,26,26,0,80.8,7684.81,0,0.0,11741.79,13277.04
VOLATILE,3Y,5% OTM,60,Hold to Expiry,11.87,3.97,-21.73,12,6,6,91.7,4551.49,1,365.0,11741.79,13135.44
VOLATILE,3Y,5% OTM,60,Roll @50% Profit,28.96,9.23,-5.78,18,18,0,88.9,7193.9,0,0.0,11741.79,15142.32
VOLATILE,3Y,5% OTM,60,Roll @75% Profit,20.07,6.55,-8.84,14,14,0,78.6,5392.08,0,0.0,11741.79,14098.04
VOLATILE,3Y,5% OTM,60,Roll @7d Before,26.68,8.56,-11.92,21,21,0,81.0,7626.08,0,0.0,11741.79,14874.55
VOLATILE,3Y,10% OTM,30,Hold to Expiry,16.55,5.46,-16.65,24,14,10,91.7,3100.64,1,526.0,11741.79,13684.59
VOLATILE,3Y,10% OTM,30,Roll @50% Profit,-5.35,-1.89,-17.91,33,33,0,78.8,3974.47,0,0.0,11741.79,11113.79
VOLATILE,3Y,10% OTM,30,Roll @75% Profit,18.55,6.08,-4.52,26,26,0,92.3,3310.29,0,0.0,11741.79,13919.78
VOLATILE,3Y,10% OTM,30,Roll @7d Before,-1.28,-0.45,-17.91,39,39,0,82.1,4467.0,0,0.0,11741.79,11591.17
VOLATILE,3Y,10% OTM,45,Hold to Expiry,9.24,3.12,-22.92,16,9,7,93.8,3143.04,0,0.0,11741.79,12827.0
VOLATILE,3Y,10% OTM,45,Roll @50% Profit,15.37,5.09,-3.99,23,23,0,82.6,4513.57,0,0.0,11741.79,13546.02
VOLATILE,3Y,10% OTM,45,Roll @75% Profit,4.69,1.61,-16.19,18,18,0,88.9,3431.25,0,0.0,11741.79,12293.04
VOLATILE,3Y,10% OTM,45,Roll @7d Before,7.92,2.68,-11.49,26,26,0,80.8,4449.42,0,0.0,11741.79,12671.61
VOLATILE,3Y,10% OTM,60,Hold to Expiry,14.28,4.74,-22.22,12,6,6,91.7,3334.95,1,365.0,11741.79,13418.91
VOLATILE,3Y,10% OTM,60,Roll @50% Profit,22.88,7.41,-3.58,18,18,0,88.9,4692.16,0,0.0,11741.79,14428.37
VOLATILE,3Y,10% OTM,60,Roll @75% Profit,16.06,5.31,-6.85,14,14,0,92.9,3440.16,0,0.0,11741.79,13627.98
VOLATILE,3Y,10% OTM,60,Roll @7d Before,20.35,6.64,-8.33,21,21,0,81.0,4749.48,0,0.0,11741.79,14130.78
VOLATILE,5Y,ATM,30,Hold to Expiry,-21.37,-4.81,-46.02,40,1,39,97.5,1705.46,0,0.0,13814.78,10862.41
VOLATILE,5Y,ATM,30,Roll @50% Profit,-11.07,-2.37,-31.65,55,55,0,65.5,22183.45,0,0.0,13814.78,12285.75
VOLATILE,5Y,ATM,30,Roll @75% Profit,-18.52,-4.11,-33.57,43,43,0,62.8,17702.36,0,0.0,13814.78,11256.05
VOLATILE,5Y,ATM,30,Roll @7d Before,-2.77,-0.57,-31.65,61,61,0,68.9,24148.01,0,0.0,13814.78,13432.74
VOLATILE,5Y,ATM,45,Hold to Expiry,-19.51,-4.35,-44.38,27,1,26,96.3,1963.04,0,0.0,13814.78,11119.99
VOLATILE,5Y,ATM,45,Roll @50% Profit,-4.83,-1.01,-27.73,38,38,0,57.9,18629.58,0,0.0,13814.78,13147.55
VOLATILE,5Y,ATM,45,Roll @75% Profit,-17.47,-3.86,-39.73,30,30,0,66.7,14786.81,0,0.0,13814.78,11401.33
VOLATILE,5Y,ATM,45,Roll @7d Before,12.72,2.48,-32.94,40,40,0,70.0,19035.3,0,0.0,13814.78,15571.85
VOLATILE,5Y,ATM,60,Hold to Expiry,-16.25,-3.57,-44.37,21,1,20,95.2,2412.62,0,0.0,13814.78,11569.57
VOLATILE,5Y,ATM,60,Roll @50% Profit,-5.42,-1.14,-27.68,29,29,0,65.5,16268.76,0,0.0,13814.78,13065.68
VOLATILE,5Y,ATM,60,Roll @75% Profit,-12.6,-2.72,-39.8,23,23,0,60.9,13277.65,0,0.0,13814.78,12074.14
VOLATILE,5Y,ATM,60,Roll @7d Before,-6.8,-1.43,-34.44,31,31,0,61.3,16488.86,0,0.0,13814.78,12875.3
VOLATILE,5Y,3% OTM,30,Hold to Expiry,-19.16,-4.26,-44.71,40,1,39,97.5,1710.73,0,0.0,13814.78,11167.67
VOLATILE,5Y,3% OTM,30,Roll @50% Profit,-8.7,-1.85,-27.65,55,55,0,67.3,16021.74,0,0.0,13814.78,12613.43
VOLATILE,5Y,3% OTM,30,Roll @75% Profit,-14.61,-3.18,-28.69,43,43,0,62.8,12977.6,0,0.0,13814.78,11796.63
VOLATILE,5Y,3% OTM,30,Roll @7d Before,-0.98,-0.2,-27.65,61,61,0,70.5,17424.73,0,0.0,13814.78,13679.42
VOLATILE,5Y,3% OTM,45,Hold to Expiry,-17.41,-3.84,-42.95,27,1,26,96.3,1952.58,0,0.0,13814.78,11409.53
VOLATILE,5Y,3% OTM,45,Roll @50% Profit,-1.86,-0.38,-23.68,38,38,0,63.2,14395.78,0,0.0,13814.78,13557.19
VOLATILE,5Y,3% OTM,45,Roll @75% Profit,-17.25,-3.8,-34.97,30,30,0,66.7,11423.0,0,0.0,13814.78,11432.09
VOLATILE,5Y,3% OTM,45,Roll @7d Before,11.51,2.26,-29.43,40,40,0,72.5,14664.15,0,0.0,13814.78,15405.4
VOLATILE,5Y,3% OTM,60,Hold to Expiry,-14.13,-3.07,-43.05,21,1,20,95.2,2406.42,0,0.0,13814.78,11863.37
VOLATILE,5Y,3% OTM,60,Roll @50% Profit,-4.11,-0.86,-24.46,29,29,0,72.4,13099.44,0,0.0,13814.78,13246.75
VOLATILE,5Y,3% OTM,60,Roll @75% Profit,-10.5,-2.25,-36.47,23,23,0,60.9,10675.76,0,0.0,13814.78,12363.65
VOLATILE,5Y,3% OTM,60,Roll @7d Before,-3.78,-0.79,-31.4,31,31,0,67.7,13137.36,0,0.0,13814.78,13292.08
VOLATILE,5Y,5% OTM,30,Hold to Expiry,-15.33,-3.35,-43.48,40,1,39,97.5,1939.92,0,0.0,13814.78,11696.87
VOLATILE,5Y,5% OTM,30,Roll @50% Profit,-8.6,-1.82,-23.92,55,55,0,69.1,12633.78,0,0.0,13814.78,12627.39
VOLATILE,5Y,5% OTM,30,Roll @75% Profit,-12.23,-2.64,-25.33,43,43,0,69.8,10202.12,0,0.0,13814.78,12125.47
VOLATILE,5Y,5% OTM,30,Roll @7d Before,-2.06,-0.43,-23.92,61,61,0,72.1,13692.66,0,0.0,13814.78,13529.98
VOLATILE,5Y,5% OTM,45,Hold to Expiry,-13.92,-3.02,-41.01,27,1,26,96.3,2134.44,0,0.0,13814.78,11891.39
VOLATILE,5Y,5% OTM,45,Roll @50% Profit,-0.7,-0.14,-20.77,38,38,0,71.1,11800.37,0,0.0,13814.78,13717.52
VOLATILE,5Y,5% OTM,45,Roll @75% Profit,-16.48,-3.62,-32.46,30,30,0,70.0,9492.44,0,0.0,13814.78,11538.65
VOLATILE,5Y,5% OTM,45,Roll @7d Before,10.89,2.14,-26.37,40,40,0,75.0,12121.11,0,0.0,13814.78,15319.2
VOLATILE,5Y,5% OTM,60,Hold to Expiry,-11.48,-2.47,-41.37,21,1,20,95.2,2471.42,0,0.0,13814.78,12228.37
VOLATILE,5Y,5% OTM,60,Roll @50% Profit,-2.95,-0.61,-21.48,29,29,0,72.4,11177.49,0,0.0,13814.78,13406.84
VOLATILE,5Y,5% OTM,60,Roll @75% Profit,-8.74,-1.86,-33.42,23,23,0,60.9,9053.54,0,0.0,13814.78,12606.82
VOLATILE,5Y,5% OTM,60,Roll @7d Before,-2.1,-0.43,-27.05,31,31,0,67.7,10990.71,0,0.0,13814.78,13524.6
VOLATILE,5Y,10% OTM,30,Hold to Expiry,-8.89,-1.89,-40.62,40,1,39,97.5,2330.24,0,0.0,13814.78,12587.19
VOLATILE,5Y,10% OTM,30,Roll @50% Profit,-5.11,-1.07,-16.05,55,55,0,76.4,6519.2,0,0.0,13814.78,13108.67
VOLATILE,5Y,10% OTM,30,Roll @75% Profit,-6.62,-1.39,-15.6,43,43,0,79.1,5339.28,0,0.0,13814.78,12900.47
VOLATILE,5Y,10% OTM,30,Roll @7d Before,-1.69,-0.35,-16.05,61,61,0,78.7,7003.76,0,0.0,13814.78,13580.67
VOLATILE,5Y,10% OTM,45,Hold to Expiry,-9.04,-1.92,-39.48,27,1,26,100.0,2308.61,0,0.0,13814.78,12565.56
VOLATILE,5Y,10% OTM,45,Roll @50% Profit,1.34,0.27,-14.23,38,38,0,76.3,7149.37,0,0.0,13814.78,14000.28
VOLATILE,5Y,10% OTM,45,Roll @75% Profit,-14.72,-3.21,-25.48,30,30,0,76.7,5617.15,0,0.0,13814.78,11781.65
VOLATILE,5Y,10% OTM,45,Roll @7d Before,7.35,1.46,-19.23,40,40,0,82.5,7096.37,0,0.0,13814.78,14829.74
VOLATILE,5Y,10% OTM,60,Hold to Expiry,7.41,1.48,-38.23,21,3,18,85.7,2981.58,2,518.0,13814.78,14838.52
VOLATILE,5Y,10% OTM,60,Roll @50% Profit,-2.31,-0.48,-16.18,29,29,0,79.3,7072.45,0,0.0,13814.78,13495.5
VOLATILE,5Y,10% OTM,60,Roll @75% Profit,-5.03,-1.05,-26.58,23,23,0,78.3,5839.81,0,0.0,13814.78,13119.24
VOLATILE,5Y,10% OTM,60,Roll @7d Before,-1.42,-0.29,-19.88,31,31,0,80.6,6908.67,0,0.0,13814.78,13619.11
